time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1997-08-06T08:58:21.390Z,25.632,92.185,41.3,4.9,mb,,,,1.08,us,usp00085vg,2014-11-07T01:03:16.412Z,"31 km ENE of Shillong, India",earthquake,,,,1,reviewed,us,us
1997-08-05T15:59:04.090Z,23.2,90.979,33,4.1,mb,,,,1.25,us,usp00085uc,2014-11-07T01:03:16.082Z,"13 km ESE of H?j?ganj, Bangladesh",earthquake,,,,1,reviewed,us,us
1997-07-31T20:08:58.050Z,23.856,93.101,33,4.5,mb,,,,0.74,us,usp00085n2,2014-11-07T01:03:12.144Z,"25 km SE of Darlawn, India",earthquake,,,,16,reviewed,us,us
1997-07-31T15:59:37.030Z,23.887,93.159,33,5.3,mwc,,,,0.86,us,usp00085mv,2022-04-29T16:59:18.555Z,"27 km ESE of Darlawn, India",earthquake,,,,,reviewed,us,hrv
1997-07-18T19:39:23.420Z,26.811,91.793,46.9,5,mb,,,,0.8,us,usp000850y,2014-11-07T01:03:09.185Z,"28 km E of Samdrup Jongkhar, Bhutan",earthquake,,,,47,reviewed,us,us
1997-05-08T02:53:14.730Z,24.894,92.25,34.9,6,mwb,,,,0.96,us,usp00081x0,2022-04-29T16:52:54.183Z,"11 km WNW of Kar?mganj, India",earthquake,,,,,reviewed,us,us
1997-01-10T21:22:03.510Z,23.03,93.622,100,4.2,mb,,,,0.6,us,usp0007vqn,2014-11-07T01:01:57.424Z,"14 km NNW of Falam, Myanmar",earthquake,,,,3,reviewed,us,us
1996-11-24T00:52:08.560Z,26.72,92.573,33,4.5,mb,,,,0.62,us,usp0007tfg,2014-11-07T01:01:37.693Z,"9 km E of Dhekiajuli, India",earthquake,,,,3,reviewed,us,us
1996-11-22T03:08:25.440Z,21.442,93.277,33,3.8,mb,,,,0.93,us,usp0007tcb,2014-11-07T01:01:37.332Z,"120 km SSE of Saiha, India",earthquake,,,,1,reviewed,us,us
1996-11-19T10:37:49.610Z,26.543,93.373,47.1,4,mb,,,,0.65,us,usp0007t7k,2014-11-07T01:01:36.674Z,"25 km WSW of Bok?kh?t, India",earthquake,,,,1,reviewed,us,us
1996-11-19T00:12:18.680Z,24.498,92.641,49.7,5.4,mwc,,,,0.77,us,usp0007t74,2022-04-29T20:40:10.232Z,"India-Bangladesh border region",earthquake,,,,,reviewed,us,hrv
1996-11-09T07:08:44.340Z,22.037,92.343,33,4.2,mb,,,,0.6,us,usp0007sqx,2014-11-07T01:01:33.965Z,"21 km SE of B?ndarban, Bangladesh",earthquake,,,,5,reviewed,us,us
1996-10-25T18:31:26.300Z,25.384,91.759,61,3.8,mb,,,,1.44,us,usp0007rxx,2014-11-07T01:01:26.074Z,"11 km NE of Cherrapunji, India",earthquake,,10.9,,1,reviewed,us,us
1996-09-24T03:28:01.860Z,23.342,88.586,36.4,4.6,mb,,,,1.54,us,usp0007qd8,2020-09-15T19:03:06.231Z,"5 km W of Bagul?, India",earthquake,,,,3,reviewed,us,us
1996-09-13T03:41:08.660Z,27.033,88.234,33,4.5,mb,,,,0.84,us,usp0007pwa,2014-11-07T01:01:10.167Z,"3 km W of D?rjiling, India",earthquake,,,,3,reviewed,us,us
1996-09-12T18:04:47.760Z,27.007,92.492,48.9,4.6,mb,,,,0.77,us,usp0007pvs,2014-11-07T01:01:10.101Z,"25 km NW of Rang?p?ra, India",earthquake,,,,31,reviewed,us,us
1996-08-18T02:48:00.920Z,25.875,90.156,17.8,4.4,mb,,,,1,us,usp0007nqr,2014-11-07T01:00:59.658Z,"22 km SW of Lakhipur, India",earthquake,,7.8,,19,reviewed,us,us
1996-08-04T13:51:28.330Z,26.419,93.064,33,4.3,mb,,,,0.9,us,usp0007n3m,2014-11-07T01:00:55.640Z,"35 km SE of Tezpur, India",earthquake,,,,12,reviewed,us,us
1996-07-26T12:47:34.860Z,23.818,90.992,33,3.9,mb,,,,0.4,us,usp0007mmj,2014-11-07T01:00:50.406Z,"8 km SSE of Nab?nagar, Bangladesh",earthquake,,,,4,reviewed,us,us
1996-07-17T05:23:47.620Z,26.039,91.935,33,4.3,mb,,,,0.9,us,usp0007m5c,2014-11-07T01:00:48.175Z,"16 km NNE of Nongpoh, India",earthquake,,,,7,reviewed,us,us
1996-07-12T12:38:38.200Z,27.007,92.105,33,4.5,mb,,,,1.3,us,usp0007kza,2014-11-07T01:00:47.495Z,"28 km N of Udalguri, India",earthquake,,,,18,reviewed,us,us
1996-07-05T14:01:48.030Z,21.817,92.485,33,4.1,mb,,,,0.7,us,usp0007krk,2014-11-07T01:00:46.292Z,"50 km SSE of B?ndarban, Bangladesh",earthquake,,,,8,reviewed,us,us
1996-06-15T08:24:02.960Z,21.659,93.378,34,4.1,mb,,,,0.9,us,usp0007jsu,2014-11-07T01:00:37.952Z,"100 km SSE of Saiha, India",earthquake,,,,17,reviewed,us,us
1996-05-21T19:51:38.140Z,26.794,92.77,33,4.2,mb,,,,1,us,usp0007hne,2014-11-07T01:00:28.352Z,"11 km ESE of Rang?p?ra, India",earthquake,,,,12,reviewed,us,us
1996-05-14T19:05:30.550Z,26.551,92.397,36.8,4.6,mb,,,,1.4,us,usp0007hdj,2014-11-07T01:00:27.356Z,"11 km NW of Dhing, India",earthquake,,,,34,reviewed,us,us
1996-03-05T09:27:33.610Z,26.48,92.96,33,4.1,mb,,,,1,us,usp0007ebz,2014-11-07T01:00:03.877Z,"23 km SE of Tezpur, India",earthquake,,,,6,reviewed,us,us
1996-02-17T06:59:56.980Z,26.138,90.687,50,4.3,mb,,,,0.5,us,usp0007d2d,2014-11-07T00:59:54.345Z,"7 km SE of Go?lp?ra, India",earthquake,,,,3,reviewed,us,us
1996-02-08T15:54:01.130Z,23.835,93.328,33,4.3,mb,,,,1.4,us,usp0007ck7,2014-11-07T00:59:51.790Z,"45 km ESE of Darlawn, India",earthquake,,,,6,reviewed,us,us
1996-01-03T16:04:31.840Z,25.468,89.252,33,4.7,mb,,,,0.8,us,usp0007a8z,2014-11-07T00:59:36.338Z,"30 km SE of Badarganj, Bangladesh",earthquake,,,,1,reviewed,us,us
1995-12-06T00:50:33.740Z,24.735,91.563,39.4,4.1,mb,,,,1.2,us,usp00078cm,2014-11-07T00:59:23.009Z,"14 km SW of Jahedpur, Bangladesh",earthquake,,,,11,reviewed,us,us
1995-12-06T00:14:02.490Z,22.448,92.964,100,3.9,mb,,,,0.8,us,usp00078ch,2014-11-07T00:59:23.000Z,"5 km SSW of Saiha, India",earthquake,,,,4,reviewed,us,us
1995-12-01T20:09:21.400Z,26.195,92.237,57.6,4.4,mb,,,,1,us,usp00077x9,2014-11-07T00:59:18.549Z,"12 km WSW of Morigaon, India",earthquake,,10.7,,26,reviewed,us,us
1995-12-01T02:28:40.600Z,24.206,91.815,20,4,mb,,,,1.2,us,usp00077v3,2014-11-07T00:59:17.195Z,"2 km WNW of Kamalpur, India",earthquake,,,,6,reviewed,us,us
1995-11-18T03:41:38.290Z,23.867,93.083,33,4.5,mb,,,,0.8,us,usp000771m,2014-11-07T00:59:11.657Z,"22 km SE of Darlawn, India",earthquake,,,,2,reviewed,us,us
1995-09-29T09:47:54.520Z,26.769,91.601,33,4.4,mb,,,,1.3,us,usp0007458,2014-11-07T00:58:47.959Z,"10 km ESE of Samdrup Jongkhar, Bhutan",earthquake,,,,7,reviewed,us,us
1995-09-09T18:22:36.570Z,21.504,93.543,48.3,4.2,mb,,,,1,us,usp000735c,2014-11-07T00:58:42.513Z,"123 km SSE of Saiha, India",earthquake,,,,9,reviewed,us,us
1995-08-08T16:52:48.010Z,26.223,90.202,28.1,4.4,mb,,,,1.1,us,usp00071ky,2014-11-07T00:58:30.373Z,"3 km WSW of Bil?sip?ra, India",earthquake,,,,10,reviewed,us,us
1995-07-30T12:54:10.190Z,26.94,92.647,33,4.3,mb,,,,1.1,us,usp000716m,2014-11-07T00:58:24.395Z,"11 km N of Rang?p?ra, India",earthquake,,,,8,reviewed,us,us
1995-07-20T20:06:47.580Z,23.092,92.305,33,4.3,mb,,,,0.7,us,usp00070tj,2014-11-07T00:58:22.410Z,"34 km E of Khagrachhari, Bangladesh",earthquake,,,,13,reviewed,us,us
1995-03-06T23:43:27.460Z,20.586,93.602,40,4.4,mb,,,,0.9,us,usp0006twc,2014-11-07T00:57:28.827Z,"88 km ENE of Sittwe, Myanmar",earthquake,,,,8,reviewed,us,us
1995-02-26T15:17:54.430Z,20.417,91.682,33,3.8,mb,,,,1.1,us,usp0006tjw,2014-11-07T00:57:23.102Z,"80 km SW of Tekn?f, Bangladesh",earthquake,,,,4,reviewed,us,us
1995-01-17T11:18:22.830Z,24.124,93.581,61.5,4.7,mb,,,,1.3,us,usp0006rg3,2014-11-07T00:57:09.059Z,"24 km SSW of Chur?ch?ndpur, India",earthquake,,,,18,reviewed,us,us
1994-11-25T21:02:08.280Z,21.509,93.27,33,4.7,mb,,,,1,us,usp0006p86,2014-11-07T00:56:50.614Z,"112 km SSE of Saiha, India",earthquake,,,,17,reviewed,us,us
1994-09-28T16:46:06.410Z,23.337,88.547,33,4.6,mb,,,,1.3,us,usp0006k57,2020-09-15T17:24:58.765Z,"9 km SE of Krishnanagar, India",earthquake,,,,2,reviewed,us,us
1994-09-28T04:04:30.370Z,25.63,90.647,10,4,mb,,,,1.4,us,usp0006k4c,2014-11-07T00:56:20.749Z,"46 km ENE of Tura, India",earthquake,,,,5,reviewed,us,us
1994-08-05T11:19:10.410Z,26.651,92.522,33,4.8,mb,,,,0.9,us,usp0006gjn,2014-11-07T00:56:00.515Z,"7 km SE of Dhekiajuli, India",earthquake,,,,28,reviewed,us,us
1994-07-24T23:39:06.650Z,25.018,92.641,33,4.7,mb,,,,0.8,us,usp0006g38,2014-11-07T00:55:54.682Z,"17 km NNE of Badarpur, India",earthquake,,,,32,reviewed,us,us
1994-06-09T22:53:03.730Z,24.375,92.282,33,4.4,mb,,,,1.4,us,usp0006e0t,2014-11-07T00:55:40.596Z,"11 km E of Dharmanagar, India",earthquake,,,,7,reviewed,us,us
1994-06-01T02:15:21.410Z,22.916,92.868,33,4.4,mb,,,,1.2,us,usp0006dfk,2014-11-07T00:55:34.782Z,"13 km ENE of Lunglei, India",earthquake,,,,5,reviewed,us,us
1994-05-06T17:52:39.610Z,26.382,93.609,33,4.3,mb,,,,1.5,us,usp0006c6j,2014-11-07T00:55:26.908Z,"28 km S of Bok?kh?t, India",earthquake,,,,5,reviewed,us,us
1994-04-18T14:40:56.300Z,26.3,92.955,33,3.7,ml,,,,0.6,us,usp0006b9b,2014-11-07T00:55:19.105Z,"34 km NNE of Hoj?i, India",earthquake,,,,,reviewed,us,bji
1994-04-15T14:28:48.780Z,25.927,90.488,33,4.2,mb,,,,1.3,us,usp0006b52,2014-11-07T00:55:18.504Z,"21 km ESE of Lakhipur, India",earthquake,,,,10,reviewed,us,us
1994-03-24T13:51:31.430Z,26.371,91.27,33,4.3,mb,,,,1,us,usp0006a3z,2014-11-07T00:55:10.732Z,"26 km ENE of Barpeta, India",earthquake,,,,6,reviewed,us,us
1994-03-11T06:23:30.660Z,22.166,93.111,34.1,4.6,mb,,,,1.2,us,usp00069ht,2014-11-07T00:55:08.218Z,"38 km SSE of Saiha, India",earthquake,,9.2,,20,reviewed,us,us
1994-01-20T23:30:41.800Z,25.17,93.513,33,4.7,mb,,,,1.5,us,usp000673s,2014-11-07T00:54:49.369Z,"40 km E of Mahur, India",earthquake,,,,6,reviewed,us,us
1994-01-16T14:22:38.390Z,26.403,89.119,33,3.9,mb,,,,1.1,us,usp00066hy,2014-11-07T00:54:47.167Z,"India-Bangladesh border region",earthquake,,,,1,reviewed,us,us
1993-08-02T14:41:45.030Z,22.812,93.567,74.5,4.8,mb,,,,0.9,us,usp0005xuj,2014-11-07T00:53:38.082Z,"15 km SW of Falam, Myanmar",earthquake,,11.3,,5,reviewed,us,us
1993-05-28T14:20:28.620Z,26.795,93.301,33,4.6,mb,,,,0.4,us,usp0005tmx,2014-11-07T00:53:05.312Z,"32 km WSW of Gohpur, India",earthquake,,,,3,reviewed,us,us
1993-05-27T17:50:34.090Z,21.849,93.547,48.3,4.7,mb,,,,1.1,us,usp0005tk8,2014-11-07T00:53:05.008Z,"88 km S of Hakha, Myanmar",earthquake,,6.7,,20,reviewed,us,us
1993-03-24T14:24:08.140Z,20.024,93.308,33,4.3,mb,,,,0.3,us,usp0005q1x,2014-11-07T00:52:38.245Z,"44 km ESE of Sittwe, Myanmar",earthquake,,,,1,reviewed,us,us
1993-03-03T05:17:31.010Z,25.419,90.23,33,4.5,mb,,,,0.9,us,usp0005nx8,2014-11-07T00:52:31.218Z,"10 km SSE of Tura, India",earthquake,,,,1,reviewed,us,us
1993-02-17T23:27:41.490Z,26.258,92.805,27.7,4.2,mb,,,,1.7,us,usp0005n8n,2014-11-07T00:52:24.958Z,"28 km N of Hoj?i, India",earthquake,,13.4,,4,reviewed,us,us
1993-02-15T14:29:40.870Z,25.85,87.473,29.7,5,mb,,,,1.4,us,usp0005n4k,2022-04-28T18:20:15.354Z,"6 km W of Kasba, India",earthquake,,,,37,reviewed,us,us
1993-02-12T12:44:19.140Z,23.507,92.337,33,4.3,mb,,,,1.4,us,usp0005mz6,2014-11-07T00:52:23.748Z,"45 km WSW of Aizawl, India",earthquake,,,,8,reviewed,us,us
1992-12-16T14:38:31.220Z,23.444,92.562,33,4.1,mb,,,,0.8,us,usp0005jcb,2014-11-07T00:52:02.929Z,"23 km NW of Thenzawl, India",earthquake,,,,2,reviewed,us,us
1992-12-12T14:20:56.740Z,25.473,91.414,40.7,5,mb,,,,0.9,us,usp0005j69,2022-04-28T18:25:37.026Z,"15 km ESE of Nongstoin, India",earthquake,,,,65,reviewed,us,us
1992-09-21T12:17:19.830Z,23.388,93.149,32.9,4.8,mb,,,,1.1,us,usp0005e9c,2014-11-07T00:51:29.885Z,"2 km ENE of Khawhai, India",earthquake,,8.1,,15,reviewed,us,us
1992-08-21T21:57:29.850Z,22.576,93.541,33,4.3,mb,,,,0.9,us,usp0005cv1,2014-11-07T00:51:17.821Z,"10 km SW of Hakha, Myanmar",earthquake,,,,14,reviewed,us,us
1992-08-08T12:07:48.710Z,25.394,91.912,49.5,4.3,mb,,,,1.1,us,usp0005c5t,2014-11-07T00:51:14.551Z,"19 km S of Shillong, India",earthquake,,8.2,,7,reviewed,us,us
1992-07-30T09:14:24.260Z,26.543,92.218,33,4,mb,,,,1.4,us,usp0005bqy,2014-11-07T00:51:08.641Z,"7 km ENE of Kh?rupatia, India",earthquake,,,,1,reviewed,us,us
1992-07-19T13:48:40.610Z,21.538,92.36,33,4.1,mb,,,,1.3,us,usp0005b4b,2014-11-07T00:51:05.813Z,"37 km ENE of Cox’s B?z?r, Bangladesh",earthquake,,,,1,reviewed,us,us
1992-07-09T21:34:02.010Z,21.005,89.973,29.3,5.3,mw,,,,1,us,usp0005akb,2020-08-29T01:39:49.906Z,"141 km S of Mathba, Bangladesh",earthquake,,,,,reviewed,us,hrv
1992-07-08T10:09:48.250Z,21.056,93.686,42.7,5.2,mw,,,,0.9,us,usp0005ag2,2022-04-28T18:40:53.752Z,"118 km W of Chauk, Myanmar",earthquake,,,,,reviewed,us,hrv
1992-06-14T14:19:04.870Z,22.574,93.503,67.6,4.1,mb,,,,0.7,us,usp000593p,2014-11-07T00:50:49.973Z,"13 km SW of Hakha, Myanmar",earthquake,,10,,5,reviewed,us,us
1992-06-14T11:12:37.570Z,26.992,92.741,33,3.6,mb,,,,0.4,us,usp000593e,2014-11-07T00:50:49.889Z,"18 km NNE of Rang?p?ra, India",earthquake,,,,1,reviewed,us,us
1992-06-13T22:44:04.770Z,21.63,93.019,33,4.4,mb,,,,1.1,us,usp0005929,2014-11-07T00:50:49.751Z,"95 km S of Saiha, India",earthquake,,,,6,reviewed,us,us
1992-05-28T09:53:20.450Z,23.184,92.024,33,4.5,mb,,,,0.7,us,usp000588b,2014-11-07T00:50:42.230Z,"10 km NNE of Khagrachhari, Bangladesh",earthquake,,,,7,reviewed,us,us
1992-05-03T21:11:29.120Z,23.902,91.117,33,4.2,mb,,,,1,us,usp00056vh,2014-11-07T00:50:34.524Z,"15 km E of Nab?nagar, Bangladesh",earthquake,,,,1,reviewed,us,us
1992-04-20T19:22:59.720Z,25.842,90.569,54.7,4.2,mb,,,,1.4,us,usp000562d,2014-11-07T00:50:28.485Z,"33 km SE of Lakhipur, India",earthquake,,14,,4,reviewed,us,us
1992-02-25T01:57:25.870Z,25.195,92.225,33,5,mb,,,,0.6,us,usp00053fk,2014-11-07T00:50:08.124Z,"38 km NNW of Kar?mganj, India",earthquake,,,,2,reviewed,us,us
1992-01-30T17:54:19.320Z,22.736,93.592,73,4.2,mb,,,,0.8,us,usp00052ef,2014-11-07T00:49:57.718Z,"10 km N of Hakha, Myanmar",earthquake,,13.1,,2,reviewed,us,us
1992-01-13T18:36:32.150Z,24.439,92.557,33,4.5,mb,,,,1.2,us,usp00051ry,2014-11-07T00:49:54.783Z,"14 km SSW of L?la, India",earthquake,,,,13,reviewed,us,us
1991-12-20T02:06:05.300Z,24.72,93.103,40.7,5.4,mw,,,,1,us,usp00050pq,2022-04-28T18:58:04.336Z,"12 km SE of Lakhipur, India",earthquake,,,,,reviewed,us,hrv
1991-11-17T05:17:04.870Z,24.731,93.222,58.6,4.6,mb,,,,1.6,us,usp0004z8g,2014-11-07T00:49:35.034Z,"22 km ESE of Lakhipur, India",earthquake,,18.5,,6,reviewed,us,us
1991-11-15T01:13:18.610Z,21.038,92.591,78.2,4.6,mb,,,,0.9,us,usp0004z5r,2014-11-07T00:49:34.791Z,"36 km ENE of Tekn?f, Bangladesh",earthquake,,16.6,,2,reviewed,us,us
1991-11-11T13:42:45.050Z,26.377,93.005,33,4.4,mb,,,,0.7,us,usp0004z1s,2014-11-07T00:49:33.926Z,"34 km SE of Tezpur, India",earthquake,,,,4,reviewed,us,us
1991-09-19T04:23:56.770Z,26.323,92.211,33,4.7,mb,,,,1.7,us,usp0004wsy,2014-11-07T00:49:15.879Z,"15 km WNW of Morigaon, India",earthquake,,,,11,reviewed,us,us
1991-09-16T22:01:57.330Z,19.652,92.994,33,4,mb,,,,1.3,us,usp0004wqb,2014-11-07T00:49:15.495Z,"55 km S of Sittwe, Myanmar",earthquake,,,,2,reviewed,us,us
1991-09-02T17:20:32.490Z,24.608,90.837,33,4.7,mb,,,,0.6,us,usp0004w5x,2014-11-07T00:49:12.472Z,"19 km NNE of Kishorganj, Bangladesh",earthquake,,,,3,reviewed,us,us
1991-08-22T03:53:41.150Z,25.03,91.33,33,4.7,mb,,,,1.1,us,usp0004vpx,2014-11-07T00:49:07.128Z,"34 km W of Chh?tak, Bangladesh",earthquake,,,,8,reviewed,us,us
1991-08-07T11:36:30.840Z,25.099,88.791,33,5,mb,,,,1.6,us,usp0004v31,2020-08-29T00:56:15.813Z,"13 km S of B?lurgh?t, India",earthquake,,,,6,reviewed,us,us
1991-06-23T10:04:00.330Z,26.637,93.187,33.2,5.3,mb,,,,0.9,us,usp0004tab,2022-04-28T19:12:05.499Z,"Assam, India",earthquake,,,,94,reviewed,us,us
1991-04-26T09:15:51.190Z,20.733,89.563,33,4.7,mb,,,,1.1,us,usp0004quw,2014-11-07T00:48:27.422Z,"176 km S of Sarankhola, Bangladesh",earthquake,,,,5,reviewed,us,us
1991-04-13T04:58:31.770Z,24.44,91.345,33,4,mb,,,,1.3,us,usp0004q95,2014-11-07T00:48:21.457Z,"8 km S of Baniachang, Bangladesh",earthquake,,,,2,reviewed,us,us
1991-04-09T22:59:11.640Z,26.358,93.025,67.2,4.4,mb,,,,1.2,us,usp0004q50,2014-11-07T00:48:20.768Z,"37 km SE of Tezpur, India",earthquake,,13,,10,reviewed,us,us
1991-02-03T13:22:10.680Z,25.394,91.662,33,3.8,mb,,,,0.7,us,usp0004mha,2014-11-07T00:47:57.382Z,"10 km NNW of Cherrapunji, India",earthquake,,,,2,reviewed,us,us
1991-02-02T00:15:40.410Z,25.541,91.293,33,4.9,mb,,,,1,us,usp0004mf9,2022-04-28T19:22:30.661Z,"3 km NE of Nongstoin, India",earthquake,,,,18,reviewed,us,us
1991-01-31T12:09:08.720Z,23.574,93.037,33,4.6,mb,,,,0.6,us,usp0004md1,2014-11-07T00:47:53.884Z,"23 km NNW of Khawhai, India",earthquake,,,,2,reviewed,us,us
1990-12-29T19:24:12.150Z,26.619,92.579,33,5,mb,,,,1.2,us,usp0004jyc,2014-11-07T00:47:40.447Z,"13 km SE of Dhekiajuli, India",earthquake,,,,7,reviewed,us,us
1990-12-10T11:56:56.620Z,20.84,92.577,155.7,3.8,mb,,,,1.5,us,usp0004hy2,2014-11-07T00:47:35.912Z,"29 km E of Tekn?f, Bangladesh",earthquake,,18.1,,3,reviewed,us,us
1990-11-15T03:28:27.970Z,23.895,92.937,49.4,5.2,ms,,,,1,us,usp0004gyk,2022-04-28T19:33:26.160Z,"13 km S of Darlawn, India",earthquake,,,,1,reviewed,us,us
1990-10-29T11:32:54.620Z,26.521,92.405,33,4.9,mb,,,,0.8,us,usp0004gaa,2014-11-07T00:47:19.394Z,"9 km NW of Dhing, India",earthquake,,,,18,reviewed,us,us
